INR,GBP,EUR,JPY,CNY,CHF,CAD,BTC,XRP,ETH
-0.0009770121,-0.0006927749,-0.0008385537,-0.0048781788,-0.001121019,0.0005809362,-0.0017794163,0.0016023906,-0.0141186003,-0.0238717936
-0.000013042,0,0,0,0,0,0,-0.0002832048,-0.0007305207,0.0080198703
0,0,0,0,0,0,0,-0.0009426843,-0.0108128693,0.0069036704
-0.0002739657,-0.0016821498,0,0.0005267394,0.0002204287,-0.002148869,-0.0018543052,0.0122236947,-0.0056586401,-0.0233978482
0.0004499953,-0.0001798445,-0.0031113315,-0.0009323534,-0.0005813716,-0.0045112536,0.0005065053,0.0009696242,0.0305659917,0.0375434045
-0.0004499953,-0.0012568306,-0.0003779103,-0.0016670045,-0.0002006535,-0.0017721693,-0.0050235483,-0.0029024021,-0.017004339,0.0350345108
-0.001385519,-0.0041337617,-0.0013201024,-0.0007746877,-0.0011790384,0.0002276057,-0.0066048434,0.0065089531,-0.0071904702,0.0455213968
0.0005168189,0.0017795332,0.0028716288,-0.0002449259,0,0.002450571,0.0008311196,-0.0071833984,0,0.045582689
0,0,0,0,0,0,0,0.0043541084,0.002861918,-0.0086515706
0,0,0,0,0,0,0,-0.0083789316,-0.0035744604,-0.0143233277
-0.0001569452,8.91683571355629E-05,0.0039223671,0.0070875382,0.0001207306,0.003201147,-3.45982088055239E-05,0.004602855,-0.0014215871,0.0160399089
-0.0002551521,0.0019962118,0.0012258475,0.0132921322,0.0012790216,0.001972032,0.0016231453,0.005237201,0.0021341295,0.0056262155
0.0002747736,-0.0011630898,0.0008447817,-0.0006238188,-0.0001003107,0.0010718915,0.0001723186,-0.0218810468,-0.0147232568,0.026029566
0.0018339163,0.0029885508,0.0012702617,-0.000429397,-3.34418921552365E-05,0.0006240505,0.0025766073,0.0058847125,-0.0068394245,0.0032496799
-0.0001628486,0.0023755825,0.0012353274,0.0022981734,0.0005280826,0.0016005957,-0.0003083869,-0.0011270624,0.0068394245,-0.0055560819
0,0,0,0,0,0,0,0.0088122118,-0.0027487084,0.0064890457
0,0,0,0,0,0,0,0.00568469,0.0027487084,0.0014032144
-0.0011155062,0.0024189688,-0.0020825812,-0.0091871949,-0.001271159,-0.0014669872,0.0022564355,-0.0040543456,0.0125891273,-0.0237029577
-0.002114921,-0.0003031089,-0.000346128,0.0015447603,-0.0007443499,-0.0014272811,-0.0027709009,0.0077554647,-0.0098229111,0.0162709991
-0.0001050329,-0.0018142246,-0.0023387356,-0.0025378875,-0.0008532113,-0.0045810184,0.0004459052,0.0061072129,-0.0136581848,0.0027721018
0.0017428672,0.0034839477,0.00168569,-0.0014740054,0.0011484217,0.0009921581,0.0038907586,0.0078073017,-0.0151935998,-0.0295613421
0.0015925929,0.0025319808,0.0011915862,-0.0002395023,2.6827272728161E-05,0.0015737769,0.0013569593,0.0015176293,0.0072002242,0.0587968269
0,0,0,0,0,0,0,-0.0035329206,-0.0193625446,-0.0034565974
0,0,0,0,0,0,0,0.0005029468,0.0012643225,0.0703207666
-0.000410642,0.0012562056,0.0005777498,0.0025081946,0.0004692104,-0.0003142994,0.0007783361,0.0055712009,0.0083090515,0.0123170769
-0.0006591456,-0.0015008958,-0.0002311922,-0.0002382539,-0.0002814653,0,-0.0009816099,0.001225091,0.0078136047,-0.0270981587
-0.0013933644,-0.0021960299,-0.004293149,-0.0031492395,-0.0008589265,-0.0052417825,-0.0018677901,-0.001836343,-0.0205317751,0.0153597554
2.62078756883916E-05,0.0010356305,-0.000838333,-0.0024474183,-0.0004099305,-0.000636929,0.0046376639,0.0029623871,-0.0208011762,0.0040724496
0.0017262228,0.0035212845,0.0002665669,0.0004825509,0.0004233643,-0.0002732557,0.0030199074,0.0024670049,0.0029972133,-0.0321011732
0,0,0,0,0,0,0,0.0028959968,-0.0083406168,-0.0165110368
0,0,0,0,0,0,0,0,0,0.0258392617
0.0013422252,0.0021265571,0.0009151875,0.0006425695,-0.0001881109,0.001046548,0.0052183105,-0.0039256191,0.0035549542,-0.0173958467
-0.0015641588,-0.0019728082,-0.0008389955,0.0062948094,0.0012011643,9.08851010023605E-05,-0.0018541227,-0.0003084113,0.0213380555,-0.0203002619
-0.0006207053,-0.0012284697,0.0005718666,0.0020912787,-0.0002480131,0.000136292,0.0015897322,-0.0012314597,-0.0055878546,-0.0115417227
-0.0020710678,-0.0031169595,-0.0003050893,0.0039185872,9.38595431353379E-05,0.001315289,-0.0016560975,0.0033949522,0.020850139,-0.007365261
0.0016982198,0.0011280778,0.0001906556,0.0013243075,0,-0.0006798245,-0.0025294255,-0.0001032682,0.0052089918,-0.0250669541
0,0,0,0,0,0,0,0.0003098783,0.0052722284,0.0470359563
0,0,0,0,0,0,0,0.0027989,0.0006635517,0.0135240347
-0.0007204409,-0.004132118,0.0002670586,0.0035247294,-0.0019887897,0.0019008334,-0.0002003204,0.0016671594,0.011438316,-0.0135240347
0.0007858746,-0.0004835569,0.0016058094,-0.0006176643,0.0010761522,0.0014876973,-0.0013043393,0.0029330178,0.0303529874,0.024221484
0,-0.000211387,0.0018040452,0.001041797,0.0027855796,0.0008093284,0.0035692439,-0.0027241721,-0.0036403774,0.0273793921
0.001521861,0.0039731118,0.0036695176,0.0029191239,6.00680959311219E-05,0.0031331285,0.0036719332,-0.0085837875,-0.0170612243,-0.0637215087
0.0014385689,0.0033952131,0.0011652663,-0.0014571089,0.0005668988,0.0016914227,0.0029873354,-0.0033662454,0.0091582116,-0.0039661872
0,0,0,0,0,0,0,0.0110110174,-0.0084605497,-0.0174128015
0,0,0,0,0,0,0,0.0007301698,-0.0217873636,-0.0266634832
0.0005650102,-0.0003376499,-0.0003110435,-0.0006149862,-9.33208304408254E-05,-0.0008894012,-0.0009169934,0.0007313995,-0.0188429554,-0.0149015752
9.08520623854189E-05,0.0011367766,-0.0003884914,-0.002043378,-0.0005603455,-0.0001335674,-0.0013791308,-0.0029182364,-0.0289021564,-0.0295609126
-0.0011370253,-0.0027905338,-0.0012795615,0,-0.0010760209,-0.0011593083,-0.0052610314,0.0004156923,0,0.0164058971
-0.0016621554,-0.0048331433,-0.000928228,-0.0017037271,-0.0003681965,-0.0012519565,0.0018602209,0.0060726833,-0.0059088596,-0.0287074312
-0.000758227,-0.0034024701,-0.0011189682,-0.0014378683,-0.0008715256,0.000134311,-0.0033608368,0.0006330824,-0.0046698781,-0.0183855806
0,0,0,0,0,0,0,0.0030729761,-0.0051942816,-0.0011236603
0,0,0,0,0,0,0,0.000745022,0.0040346161,-0.000747495
0.0015346907,2.99937485462905E-05,-0.0018841439,-0.0007012302,0.0002281064,-0.0011205293,-0.0009028647,-0.0116659616,0.0058295437,0.0082940703
0.0035966372,0.0066494991,0.0036217102,0.0046536153,0.0031410217,0.0041538227,0.0041310925,0.0015582883,0.017973371,-0.0175307962
0.0012846932,0.0032405624,0.0045113829,0.0023082432,-0.0004997063,0.004510583,0.0084389062,0.0018773566,-0.0238029147,0.0055184285
-0.001511039,-0.0045482671,0.0001172976,0.0024486757,-0.0009677315,4.3990319940239E-05,-0.0031003683,-0.0005223025,0.0099572888,0.0055894527
-0.0014059785,-0.0025734699,-0.0018340331,-7.63121918323426E-05,-0.0003141419,-0.001630617,-0.0016735839,0.0044069883,-0.0303185714,0.0425192603
0,0,0,0,0,0,0,0.0019024856,-0.0146679996,-0.0202033861
0,0,0,0,0,0,0,-0.0109821434,-0.0042526115,0.0124149799
0.0024655474,0.0032420362,-0.0009335488,-0.0023723635,0.0008816942,0.0005736174,0.0044811804,0.0041509944,-0.0109689344,-0.0175174591
-0.001124262,0.001920244,0.0069720489,0.0005751483,0.0003001691,0.0053901324,-0.0031024666,0.0037701229,0.0020680729,-0.0430567186
0.0011952384,3.05486218162845E-05,-0.0004735606,-0.0028062494,-0.0005538066,-0.0007410055,0.0051477368,0.0015805955,0.024518837,0.0497413287
-0.0020954514,-0.0014943612,-0.0001183095,0.0033040948,0.0008071212,-8.72603042486919E-05,-0.0042310199,-0.0013701815,0,-0.0382835963
-0.0003307627,0.0011279195,0.0003944904,0.0011085294,-0.0005868485,-0.0006113135,0.0011757999,0.0093606157,0.0077455846,0.0754961697
0,0,0,0,0,0,0,0.0070459904,-0.0022271561,-0.0206544789
0,0,0,0,0,0,0,-0.0122830244,-0.0248235837,-0.0081560046
0.0011921569,0.001498254,0.0018589201,-0.0002673192,0.0015587377,-0.000655935,0.0027960364,-0.0123583812,0.0095453179,-0.0154767266
0.0017627892,0.0031046416,0.0035420319,-0.0008029381,0.0013013175,0.0018777026,0.0005182126,-0.0016489606,-0.0047988829,-0.0643773228
0.0023008539,0.0040290222,3.99627252379848E-05,0.0020236205,7.29176924715644E-05,0.0003049056,-0.0002914185,-0.0127713064,0.0173091694,-0.0056771329
0.002906785,0.0009975187,-0.000239721,-0.0050575702,0.0001259198,0.0004787053,0.0042546631,-0.004372796,-0.02310336,0.0200296335
0.0033552568,0.001437959,-0.0024296815,0.0050194759,-0.000902127,-0.0007400399,-0.0008990278,0.0046725507,0.0063247887,-0.079181246
0,0,0,0,0,0,0,0.0002999617,0.0021288988,0.0538753808
0,0,0,0,0,0,0,-0.001098848,-0.0541065162,0.0710633558
0.0001958202,-0.0029022769,-0.0035207379,-0.003826408,-0.0004584147,-0.0028412502,0.0006102575,0.0105019361,0.0509170687,0.0054384635
-0.0021335075,0.0011211624,0.0003941682,-0.0031242967,-0.000119666,-0.0006144022,0.0054540691,-0.0015304649,0.0053288335,-0.0168679253
0.0008242563,-0.0029523872,-0.0002759553,-0.0003097953,-0.000305963,0.0010089165,0.0029062585,0.0054319546,0.0163904162,0.0678250396
-0.0001773999,-0.0039464771,-0.0003545422,0.0031265186,-0.0003527898,0.003751839,-0.0027794942,-0.019363444,0.0072992387,0.0170333393
7.60375261065826E-05,-0.0077869706,-0.0041150802,-0.0013482068,3.99528655334766E-05,-0.0041463534,0.0019285849,-0.0001972273,0.0068484123,-0.0628787348
0,0,0,0,0,0,0,0.0017782783,0.0122508917,-0.000790345
0,0,0,0,0,0,0,0.018918344,-0.0341244425,0.0431333467
-1.90069087179493E-05,0.0020851252,0.0010544451,0.0026155451,-0.0002397725,0.0011387316,-0.0013269593,-0.0015482886,0.0021934111,0.0274477276
-0.0013517073,0.001213368,-0.0008203452,0.0032854979,0.0006257944,-0.0002187551,-0.0017756096,0.0068541441,-0.0103214303,0.0312923583
0.0009206331,-0.000242945,-0.0006239864,-0.0001141948,-0.0007523942,-0.0016222215,0.0060578201,0.0080290247,-0.0100818152,0.0592774767
-0.0021809359,-0.003928926,-0.0004284712,0.0018993063,-0.0013816699,-0.0006593874,-0.0008154001,0.007963006,0.0095453179,0.0774680506
-8.2873608623123E-05,-0.0021608228,-0.0040688159,-0.0051856696,0.0051637064,-0.0043772479,0.0003765287,-0.0090279758,-0.0032051399,-0.0101396314
0,0,0,0,0,0,0,0.0165868295,0.0195955561,0.0128839974
0,0,0,0,0,0,0,0.0111937764,-0.0233052325,0.0197120471
0.0022447806,0.0008990367,-0.0024614701,-0.0030795695,0,-0.0019596954,0.0027512808,0.0057069741,0,0.0072626188
-0.0038864152,-0.0013478581,0.0013059188,0.0035396291,0,0.0004015668,-0.0003117692,-0.0033191728,0.0205301785,-0.0214333533
0.0002559159,0.0014678703,-0.0001153863,0.0067298472,0,-0.0004462083,-0.0018753299,0.0079393705,-0.016287952,0.038613191
0.0008498349,0.0012320419,0.003668865,0.0027454921,0,0.00633759,0.0018753299,0.0040833899,-0.008443415,0.0076868287
-0.0014322624,-0.0021313267,0.0015151855,0.0039559647,0,0.0017125026,-0.0003119932,-0.0017547276,0,0.082607036
0,0,0,0,0,0,0,-0.0020963572,0.0219739325,0.025099554
0,0,0,0,0,0,0,-0.0145102012,-0.030768761,-0.007878574
-0.0017069654,-0.0025676774,-0.0019028447,-0.0004832349,-0.0006015939,0.001006781,-0.0050857677,-0.0036923365,0.0020534056,0.0088735217
0.0025004087,-0.0004463,0.0040486692,0.004256195,0.0008063423,0.0047397816,0.0008832898,0.0238154686,0.0536036192,0.0528991846
0.0002620305,0.0057777061,0.0072965871,0.0074851854,0.0001848509,0.0061834548,0.0084883135,-0.0045660172,-0.0362820267,-0.0418016254
-0.0008953862,-0.0006624934,0.0012347538,0.00364092,-9.24157232168956E-05,0.0005113358,-0.0032882454,0.001750484,-0.0126656213,-0.089281573
0.0002752058,0.0056331873,0.0020390388,0.0002870893,-0.0001518684,0.0014455238,0.0008088582,0.0069545181,0.0073433184,0.0016671594
0,0,0,0,0,0,0,-0.0134539689,-0.0119992895,-0.0016671594
0,0,0,0,0,0,0,-0.0006906354,0.0265219442,-0.0041401122
0.0011182401,-0.0034914981,-0.0040685489,-0.0080745693,-6.60462837509052E-05,-0.0040939296,0.0017370561,-0.0009191421,-0.0134633993,-0.0830100635
0.0005803462,0.0038879609,0.0018301187,-0.0005851565,0.0001783022,0.0006422259,0.0019767367,-0.0186459679,0.0446394634,0.1663314218
-0.0025888423,-0.0035854642,0.0008780079,-0.0009158846,0.0003102032,0.0008121252,0.0007081977,0.0040872477,0.0017666241,0.063301412
0.0001025685,0.0031280392,0.0008797865,-0.0004403137,-0.0002111781,-0.0017972603,0.0053509696,0.0003330905,-0.0426782149,0.0755007623
-0.0013224259,-0.0004873895,0.0020866078,0.0017585799,-1.32022020335354E-05,0.0014127587,-0.0053202045,-0.0129127045,0.0264626707,0.0225658279
0,0,0,0,0,0,0,0.0189524367,-0.0199966284,0.0740007335
0,0,0,0,0,0,0,0.0052120496,0.0054628957,-0.0051194441
0.0016043649,0.0014332661,-0.0030862273,-0.0039668594,5.94060686691056E-05,-0.0037345049,0.0044684675,-0.0329168462,0.0761135629,-0.001693158
0.0010173017,0.0008255098,-0.0006784294,-0.0028133755,-0.0001056165,-0.0012087727,0.0073068509,-0.0087866043,0.000655539,0.0068126022
-0.0014338656,0.0010110921,-0.0007171837,0.0025919291,6.60191986105762E-06,-0.0005190771,0.0022100028,0.0439892162,-0.0236191863,0.0139544368
-0.0004683111,-0.002630057,0.0006773091,-0.0011089358,2.64061116175662E-05,0.0008215859,-0.0004470657,-0.0090717551,0.018402373,0.0527063505
0.0007311123,-0.0004266454,-0.0009956776,-0.0010375612,0.000395899,-0.0012113013,-0.0007461337,0.0055339273,0.0371996869,-0.005962947
0,0,0,0,0,0,0,-0.0071021835,-0.0125285942,-0.0449671455
0,0,0,0,0,0,0,0.0343057629,-0.0387023844,0.0053727838
-0.0029512237,-0.0047259073,0.0020735797,0.0036574695,0.0003428205,0.0011248917,-0.0051986744,-0.0777874301,0.0766781009,-0.0245231379
-0.0025818385,0.0002109616,-0.0004793979,-0.0013264254,-0.0009698273,0.00047504,-0.0007564263,-0.0018171344,-0.050152995,0.0227248145
0.0001881716,-0.0011139236,0.0007992907,-0.0001845471,-0.0001915825,-0.0017299146,-0.0023685536,-0.000905724,0.0615325407,0.02208753
-0.0012083076,-0.0029963861,-0.0001199875,0.0004796563,-0.0001982779,-8.66768575639014E-05,-0.0014334674,-0.0170526718,0.0444782717,-0.0362121727
0.0005655935,0.0007172495,-0.0028697978,-0.0011816532,0.0017812498,-0.0030009953,-0.0014075645,-9.66494900846794E-05,-0.0016997849,0.0757207139
0,0,0,0,0,0,0,0.0001933205,0,0.0147232568
0,0,0,0,0,0,0,-0.0046161053,-0.0092317279,0.12565245
0.0002857676,-0.0028916306,-0.0001588785,0.0008496375,-0.0002370782,-0.0007425706,-0.0016582006,-0.0047568327,-0.0008295981,-0.0056771329
-0.0012548762,-0.0002970144,0.0061994555,0.0029057313,-0.0023977992,0.0061208991,-0.001324962,0.0303689165,-0.0154685426,0
-0.0014152692,-0.0013340569,0.0013313883,0.0021574885,-0.0027776017,0.000473909,-0.0023827538,-0.003838869,0.0146405262,0.1011608902
0.0006397246,-0.0013594803,-0.0033408981,0.0013839146,0.0013710861,-0.0027645654,-0.0013363396,-0.0011049478,0.0117384033,-0.0809575041
-0.0022497269,-0.0008843303,-0.0011612694,0.0032241251,-0.0027866407,-0.0003034448,-0.0032491789,0.0042341023,0.0164557974,0.0500460391
0,0,0,0,0,0,0,-0.0040334117,0.0026562436,0.030911465
0,0,0,0,0,0,0,-0.0013028343,-0.020808506,0.0071785846
-0.0001770702,0.0002651101,-3.99884427245586E-05,-3.60935531956632E-05,0,0.0002601085,-0.0002509467,0.0050324373,-0.0349574265,0.0147232568
0.0017478772,-0.0022922621,-0.0028298093,0.0007213006,-0.0001605426,-0.0058026044,0.0011907071,0.0043750312,-0.0100374748,0.0075531379
-0.0015708071,0.0001465775,0.0005963127,-0.0001802151,-0.000428404,0.0018845241,-0.0011593308,-0.0073009431,-0.0007625893,-0.0294549793
-0.0006430481,-0.0019016597,-0.0020241315,-0.0002163551,0.0002544157,-0.0021481324,0.0020033801,0.011927156,0,0.0529360752
-0.0007360818,-0.0016317021,-0.0003562224,3.60682545139545E-05,-0.0008173381,-0.0002637683,-0.0026313364,-0.0022678615,-0.0322935155,0.0334237555
0,0,0,0,0,0,0,0.0061089038,0,0.0043648054
0,0,0,0,0,0,0,-0.0388733756,0.021755524,0
-0.0005133677,0.0004655753,0.0001978653,7.21245741303643E-05,6.03479467114785E-05,-0.0004399701,-0.0001257003,-0.0005716909,-0.0044391645,0.022507341
0.0005922923,0.001312113,0.0025008572,0.0017633043,3.35230714032782E-05,0.0018448868,0.0009105039,0.0130486626,-0.0151891986,-0.0045957517
0.0013592131,0.0013746747,-0.0018274401,0.0005383616,6.70384313260631E-05,-0.0018008697,0.0022835431,0.0069235385,-0.0028339055,0.0045957517
4.58896231513105E-05,-0.0017541369,0.0015886419,0.0003943725,0.0001340457,0.0024578631,0.0011839587,-0.0022870741,0,-0.0045957517
2.62211194918947E-05,-0.0002916686,0.0018741103,0.0001074934,0.000046906,0.0003062572,-9.33531991883804E-05,-0.0046364644,0,-0.0045476278
0,0,0,0,0,0,0,-0.0191003275,0.0014146413,0.0045476278
0,0,0,0,0,0,0,-0.0009380014,0.0093092241,0.0139357779
0.0010867523,-0.0001749072,0.0017217247,0.004774475,0.0001473865,0.0009611189,-0.0005605408,0.0072754176,0,-0.0139357779
0.0003594695,-0.0029916408,-0.0035162502,-0.0012064721,-0.0006971773,-0.0022751728,-0.0049200824,0.0007629242,-0.0142404391,0.0283335986
0.0025209785,-0.000896377,-0.0005965311,-0.0019230781,-0.0008259935,0.0005699116,-0.0015786803,-0.0108402514,0.0063504793,0.0148915554
0.0014913537,-0.0030798094,-0.0025360334,-0.0023261715,-0.0001411802,-0.0026366234,0.0001265058,0.0228402385,-0.0268721464,-0.0050208014
0.0003558698,-0.0021457988,0.0001185463,-0.0006104435,-0.0002421305,-0.0008382788,0.0006951241,0.0095235132,0.0067333827,-0.0242685747
0,0,0,0,0,0,0,-0.0026996636,0,0.0343689016
0,0,0,0,0,0,0,-0.0200629088,-0.0192461438,-0.0150637464
-0.0025427764,0.0016584877,0.0019011554,0.0026509869,-0.0011789496,0.0018508773,-0.0041875322,0.0413070339,0.0560487917,0.0049634195
0.0006435864,-0.0006298273,-0.0033215801,-0.0005718167,-0.0006616124,-0.0019392114,-0.0015008169,-0.0039595261,0,0
1.29932483606978E-05,0.0049775592,0.0051912272,0.0052607928,-0.0007302933,0.0038698023,0.0002238549,-0.0021727703,-0.0109399861,-0.0049634195
-0.0005459968,-0.0013002405,0.0023584553,0.0016222162,-0.0006095174,0.003575178,-0.002854784,0.0256135307,0.004342981,-0.0145587202
-0.00084635,-0.0016988833,-0.0020394143,-0.0007398258,-0.0004882304,-0.0014352542,-0.0042689205,0.0067299615,-0.013606381,-0.0703423854
0,0,0,0,0,0,0,0.0006676319,-0.0131930131,0.079993771
0,0,0,0,0,0,0,0.0309187672,0.0103820358,-0.0048525028
0.0009569059,-0.0009473327,-0.002188688,-0.0019790495,-0.0002375325,-0.0015274403,-0.0001950425,0.0029996975,-0.0205216671,-0.0188853442
-0.0012959066,0.0055990362,0.0131370195,0.0022610334,8.14544584359717E-05,0.010794235,-0.0004228927,0.0019307372,-0.0026643917,0.0700378666
-0.0010251347,-0.0037598984,-0.0006541196,-0.0013410698,0,0.0031866392,0.0004228927,-0.0043321505,0.0238870993,-0.096910013
0.000183003,0.0006916895,0.0027457256,0.0008121993,-3.39376251542558E-05,0.00118371,0.0001950425,-0.0166785819,-0.0698437618,0.0043648054
0.0028981521,0.0005483699,-0.0011905797,-0.0009182482,-0.0002240538,0.00088567,0.0002599204,0.0041681475,-0.0799770218,0.0318473673
0,0,0,0,0,0,0,0.0173266133,0.0167154368,-0.0184834057
0,0,0,0,0,0,0,-0.0002420817,-0.0167154368,0.0280287236
-0.002225621,-0.0018443854,-0.0006964116,-0.0007784974,-0.0003668831,-0.0030017066,-0.0025408841,0.0059701963,0.0378789166,0.0299632234
-0.0012872067,-0.0007470499,-0.0006952967,0.0003540383,-2.03916096170426E-05,-0.0007643041,-0.0002287566,0.0306209465,-0.026297044,0.0157942672
-0.0006941891,0.0011786255,-0.0005717626,-0.0006729132,0.000040782,-0.0021728616,0.0005553429,0.0130966414,0.0854523843,0
0.0008708338,-0.0010637783,0.0002041145,0.0010973723,-3.39844898903403E-05,0.0007254958,0.0020193721,-0.0047228388,0.1056966173,0.0108579276
-0.0022099554,-0.001948283,-0.0004081332,0.0002474112,-0.0002923789,8.52728455932462E-05,-0.0007154771,-0.0014737757,0.0153248864,-0.0214510011
0,0,0,0,0,0,0,-0.0037290157,-0.0145316543,-0.0204411602
0,0,0,0,0,0,0,0.0070857682,0.0705343734,0.0152399666
0.0002103328,-0.0027925337,-0.0035751291,-0.0001767077,-0.0001360569,-0.0025226135,-0.0019900101,-0.0057576495,0.0309650565,0.0052011937
-0.0003747248,0.0015080179,0.0030451287,0.0027484862,0.0001292552,0.0030338991,0.0005555101,-0.0124560918,0.0290328731,0.00526424
-0.0003421344,0.0006275108,0.0006115963,-0.0006679014,-0.0004287313,-0.0024339856,0.0006526329,-0.0003875899,-0.0137212586,-0.0257054002
-0.0006257507,0.0004569417,-0.001710304,-0.0009861535,-0.0005041302,-0.0021463644,0.0003911095,0.0054579917,-0.0010377412,-0.0049634195
0.0011388526,-0.0009704271,-0.0037633021,-0.0018727997,0.0001703799,-0.0010771732,-0.0002607005,0.01462857,-0.0132697238,0.0049634195
0,0,0,0,0,0,0,-0.0163252899,0,-0.0195221397
0,0,0,0,0,0,0,-0.0065930775,0.0101712959,0.0145587202
-2.62984643113456E-05,0.000057024,-0.0015283578,-0.0001062498,-0.0002999132,-0.0028132184,-0.0010443699,0.0024445614,0.003098428,0.0099842209
9.86095198686882E-05,0.0005421014,0.0029408301,0.0008139147,-0.0001295718,0.002035996,-0.000981383,0.0301844636,0,-0.0050208014
0.0008536824,0.0027207036,0.0008091943,0.0010593404,-0.0003821214,0.0005183028,0.0004909687,-0.0348046612,-0.0142738734,-0.0195221397
0.0018003583,5.74615903240786E-05,-0.0011324504,0.000176308,2.04793341682109E-05,-0.001340216,0.000294315,-0.0491906664,0,-0.004746435
-0.0021941565,0.0018716516,0.0004445392,-0.0001057741,-0.0006216356,0.0016854079,0.0006859604,0.0080533735,0,-0.0229839069
0,0,0,0,0,0,0,-0.0121376777,0.0030194408,0.0045005012
0,0,0,0,0,0,0,0.0102836963,0,0.0184834057
-0.0018424629,-0.0044784862,-0.0057438166,-0.0050007137,-0.0004719442,-0.0050759735,-0.0045606836,-0.014106142,0,-0.0093400263
-0.0016583084,-0.0050260538,0.0008387536,-0.0006782786,-0.000698597,-0.0010048567,-0.0006601726,-0.0231038994,0,-0.0268721464
-0.0002648587,-0.0010714972,-0.0041776622,-0.0017900218,1.37086435998735E-05,-0.0007880345,-0.002883486,0.0041590213,0.0091863597,0
-5.29910773788456E-05,0.0001126648,-0.0018570597,-0.0011135281,8.9096503057503E-05,-0.0018443272,0.0011623258,0.0454837393,-0.0101951743,0.0315170514
-0.0009151156,-0.0003379067,0.000354993,-0.0004678159,-0.0013246239,0.0004837956,-0.0005641697,0.0428586695,0.0143412152,0.0046951212
0,0,0,0,0,0,0,0.0197471123,-0.0153476918,0.0193051552
0,0,0,0,0,0,0,-0.0164514941,-0.0020059827,-0.0097598373
0.0001725599,0.0033342226,0.0011854102,0.0018323918,0.0026452201,0.0006149614,0.0031103891,0.0179659161,-0.0019967598,0.0097598373
-0.0032971139,0.0014205641,0.00222146,-0.0001434384,0.0001707684,0.0018833838,0.0006589206,0.0145853637,0.0331051242,0.0694214088
0.0010551356,-0.0010232743,-0.0050610272,-0.0022654194,-0.0004099568,-0.0034224232,0.0024293503,0.0134709438,-0.0390409042,-0.079181246
-0.0012758359,-0.0015021132,-0.0003143645,0.0022654194,0,-0.0010143466,-0.0037151728,0.0119319176,-0.0048852538,-0.0457574906
-0.0001940414,0.0010197371,0.001495262,0.0013607539,-0.0002803599,-0.0021689317,0.0003960433,0.0036444506,0,0
0,0,0,0,0,0,0,0.0009159114,-0.0171454298,0.0315170514
0,0,0,0,0,0,0,0.0077086596,0.0230143634,-0.027152246
-0.0002142139,-0.0022628395,-0.0034940038,-0.0027977429,0.0006083563,-0.0024474881,-0.0025143957,0.0053211521,0.0129948205,0.0511525224
0.001910811,-0.0007047262,-0.0089779835,-0.0026710355,-0.0005946759,-0.0060666055,0.001655845,0.0127836892,-0.0129948205,0.0413926852
-0.0008140733,-0.0006192145,-0.0002297449,-0.0003984532,-6.15646117331848E-05,-0.0016321766,-0.0053545428,-0.0051587182,-0.0673686396,-0.1222158783
-0.0007018607,-0.0006745014,0.0006895997,-0.0012338921,0.0007996611,0.0002724558,0.0013698572,0.0097234169,0.021611149,0.0296706707
-0.0014474036,0.0008151544,-0.0007661544,-0.0002181148,-0.0005192704,-0.0014550766,-0.0036513848,0,0.0274382483,0
0,0,0,0,0,0,0,-0.0127576617,0,0.056115942
0,0,0,0,0,0,0,0.0152229161,0.0124503085,-0.1173855987
0.0005098224,-0.000590437,-0.001375681,-0.002004463,-0.0004309191,-0.00118585,-0.0015164517,0.0138999495,-0.0105579549,0.0076868287
-0.0002883789,-0.0005615757,-0.0034202577,-0.0002192312,0.0001026387,-0.000822874,0.0023902164,0.0029027064,-0.0212795984,0.0535828281
0.0024217856,0.0064738993,0.0035728962,0.0033494233,-0.0003696125,0.0040081998,0.0034442784,0.0037854751,0.0072839356,0.0765571022
-0.0020261527,-0.0027540095,0.0009169589,0.0010142857,-0.0013235991,0.0019000414,-0.0014011664,0.0090808749,0.0284574145,0.0678197437
-0.0001005499,0.0011619358,-0.0001147258,0.0009036098,0.0015289783,-0.0003160969,-0.0017746147,-0.0031649131,-0.0339317872,0.0588666592
0,0,0,0,0,0,0,0.0033414197,0.0185228279,0.0442036625
0,0,0,0,0,0,0,0.0021236936,0,0
0.0002613835,-0.0012751291,0.0030312677,-0.0012293733,0.0005608742,0.0021629154,0.0024757629,0.0032051399,0,-0.037141808
0.0005892073,0.0008780209,0.0016975199,0.0002895775,0.0001708543,0.0030904394,0.0013323971,-0.002139386,-0.0185228279,0.1620805446
0.0014828751,0.0025877175,-0.0013893731,0.0008314647,0,-0.0027759123,-0.0007656288,-0.0056540357,0.0271229996,-0.0202033861
3.33381754233179E-05,0.0023737468,0.0033264614,0.0007577716,0,0.0037121324,0.0017290669,0.0095843293,-0.0627908299,-0.0555173278
0.0015308731,-0.0010883862,-0.0010083641,-0.0019874533,0,-0.0018297385,0.002052623,0.0045098482,0.0025128005,-0.0086001718
0,0,0,0,0,0,0,-0.000543661,-0.0682648316,-0.0084331675
0,0,0,0,0,0,0,0.0034547367,0.065752031,-0.008272526
0.0017703989,0.0015187642,0.0006202547,0.0001086394,0,0.0026750592,0.0039127374,-0.0010939413,0.0025128005,-0.0239121574
-0.0007550168,0,0.0006988469,-0.0002897697,7.51544190700035E-05,-0.001736913,0.001535708,0.0036572383,-0.0268721464,0.0492180227
